function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
EC:1.1.1.302	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	1496.65	1556.66	1289.48	1649.4699999999998	1199.49	2151.16	1960.33	1771.8199999999995	813.16	1305.4899999999998	846.9999999999999	1148.15	1919.5	1202.16	1980.83	1480.5	1232.8300000000004	1011.83	915.66	100.82	1500.17	112.15	1400.9899999999998	1604.1699999999996	1826.84	1675.81	2009.16	1416.82	1601.49	1788.8500000000006	507.32	1353.1600000000005	655.99	428.99	804.8100000000002	362.17	566.6800000000002	728.33	432.83	1344.4899999999998	1446.6600000000005	906.34	1386.66	470.17	1307.67
EC:1.1.1.303	Diacetyl reductase ((R)-acetoin forming)	51.0	96.0	117.0	31.0	54.0	30.0	54.0	83.0	33.0	34.0	23.0	29.0	46.0	18.0	36.0	30.0	44.0	86.0	34.0	666.0	92.0	395.0	32.0	39.0	53.0	67.0	22.0	48.0	17.0	16.0	64.0	45.0	71.0	68.0	53.0	53.0	124.0	76.0	59.0	70.0	100.0	74.0	44.0	105.0	58.0
EC:1.1.1.304	Diacetyl reductase ((S)-acetoin forming)	389.5	158.03	620.3299999999998	634.0	251.5	567.73	136.79	148.0	24.0	286.07	100.5	373.33	448.0	39.0	511.5	205.17	280.21	2883.05	1399.3000000000004	1880.98	2732.51	2129.43	58.83	132.0	90.83	255.5	387.08	1368.56	296.0	45.85	740.83	183.0	651.14	496.5	844.5	265.0	530.14	863.8299999999998	446.83	316.0	695.6899999999998	179.5	557.0	756.5	204.72
EC:1.1.1.305	UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	2599.0	4693.14	4831.66	5019.33	7431.0	5767.62	5816.29	3405.67	3551.33	3528.9	1812.67	2973.33	7612.67	12076.33	7533.83	3364.0	2480.76	6308.04	3558.47	4139.76	7034.12	6317.71	4865.66	3843.0	3451.66	3473.0	2577.86	3586.33	4922.67	8355.24	4041.33	6528.33	1930.81	3370.67	5325.33	3711.0	1917.14	4274.0	3281.66	7594.5	5706.8	4969.17	4029.33	903.0	10480.0
EC:1.1.1.306	S-(hydroxymethyl)mycothiol dehydrogenase	24.0	0.0	41.0	28.5	32.5	2.5	1.0	0.0	0.0	0.0	11.0	3.0	12.0	0.5	0.0	4.0	21.0	9.0	2.0	5.0	4.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	24.5	24.0	27.5	48.0	27.5	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:1.1.1.308	Sulfopropanediol 3-dehydrogenase	16.17	18.33	68.67	32.33	106.33	75.67	102.33	21.33	11.5	21.5	12.83	40.67	30.67	13.33	17.5	18.83	6.33	14.17	17.33	20.67	15.67	31.5	10.83	15.0	9.17	41.5	11.33	12.0	12.33	9.17	20.5	1981.33	49.0	92.5	121.0	172.67	456.83	10.83	10.5	12.0	8.67	3603.5	2928.67	1903.5	1884.5
EC:1.1.1.31	3-hydroxyisobutyrate dehydrogenase	11798.01	10980.95	7443.42	5663.16	8010.15	8852.310000000001	9955.0	8855.49	3020.83	5522.67	7355.99	8478.27	13682.34	8302.5	12248.66	7866.99	6641.72	5710.01	11181.65	2536.62	6462.44	1533.2699999999998	5282.83	5680.5	9129.84	11090.0	4871.27	4871.95	6971.17	7012.0700000000015	4681.67	13366.18	3701.83	8186.309999999998	4916.83	9645.85	4923.99	7725.49	5041.99	9841.66	7657.61	15667.83	13909.01	11777.5	13473.12
EC:1.1.1.310	(S)-sulfolactate dehydrogenase	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:1.1.1.320	Benzil reductase ((S)-benzoin forming)	68.0	27.0	15.0	41.0	8.0	17.0	17.0	54.0	68.0	65.0	56.0	45.0	23.0	6.0	25.0	27.0	54.0	21.0	215.0	585.0	39.0	574.0	30.0	32.0	52.0	57.0	20.0	74.0	10.0	14.0	157.0	44.0	143.0	187.0	103.0	62.0	152.0	135.0	88.0	72.0	77.0	161.0	83.0	111.0	155.0
EC:1.1.1.328	Nicotine blue oxidoreductase	25.0	0.0	12.0	7.0	18.0	4.0	2.0	2.0	6.0	2.0	13.0	4.0	12.0	2.0	1.0	5.0	23.0	9.0	5.0	10.0	4.0	0.0	8.0	3.0	25.0	4.0	19.0	4.0	5.0	4.0	3.0	6.0	0.0	4.0	1.0	23.0	10.0	19.0	9.0	13.0	8.0	3.0	4.0	14.0	6.0
EC:1.1.1.333	Decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase	0.0	1.0	31.0	22.5	14.5	4.5	4.0	3.0	1.0	1.0	0.0	0.0	1.0	0.5	2.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	26.5	27.0	27.5	25.0	20.5	0.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0
EC:1.1.1.335	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	103.0	135.66	92.67	118.67	32.33	103.66	70.67	71.0	136.67000000000002	122.33	70.0	113.33	56.67	53.33	125.0	180.33	168.67	177.0	249.67	600.67	117.67	592.6700000000002	89.0	95.67	119.33	84.33	209.00000000000003	294.67	38.0	47.0	163.00000000000003	65.67	143.33	188.0	106.33	59.0	148.33	149.33	100.0	84.0	88.67	178.0	115.33	146.0	174.32999999999996
EC:1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase	163.88	239.96	252.25	1188.79	75.53	728.71	206.13	499.79	203.55	262.43	264.17	230.86	101.01	114.62	197.95	219.78	211.6	867.4900000000001	584.68	24272.73	507.0	21698.67	186.16	270.71000000000004	194.57	250.53	723.11	366.17	112.8	98.87	249.7	154.54000000000005	529.49	428.04	245.49	164.51	490.94	193.7	145.78	225.13	192.39	243.42	153.24	233.0	172.04
EC:1.1.1.337	L-2-hydroxycarboxylate dehydrogenase (NAD(+))	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	645.0	4.0	353.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0
EC:1.1.1.338	(2R)-3-sulfolactate dehydrogenase (NADP(+))	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
EC:1.1.1.339	dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))	8.5	1.75	4.75	3.5	1.0	1.5	2.25	5.5	14.75	4.5	5.5	2.0	0.75	0.5	1.25	34.5	49.25	5.0	19.0	10.75	8.75	0.5	2.75	3.25	1.0	2.25	47.5	5.0	7.0	5.25	40.0	15.0	18.75	15.0	29.75	2.0	21.75	208.75	63.25	10.0	145.75	4.0	59.25	126.5	8.25
EC:1.1.1.34	Hydroxymethylglutaryl-CoA reductase (NADPH)	0.0	2.33	0.0	0.0	0.0	0.0	1.17	0.0	0.0	1.67	7.33	0.33	0.0	0.0	0.0	0.0	0.0	2.83	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17	0.0	0.0	0.0	1.67	0.0	0.0	0.0	6.0	4.5	0.0	9.0	0.0	0.0	0.0	0.0	4.17	5.33	0.0
EC:1.1.1.343	Phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)	3765.96	5780.35	6276.66	6983.62	4835.28	5233.0999999999985	4198.63	3462.87	5661.88	7043.52	3305.41	6081.78	5789.26	5243.04	5640.28	4273.12	5082.87	11560.85	4871.92	38109.31	9342.51	37412.97	3770.83	4524.79	5665.74	3693.95	8462.92	7248.73	2927.4700000000007	6456.31	6930.87	4575.37	5530.280000000002	5126.87	5492.32	5333.28	5635.47	9758.58	6613.95	4139.05	6665.02	3819.51	6252.66	9012.99	4703.6
EC:1.1.1.346	2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)	302.67	53.44	229.41	225.99	232.33	166.16	168.41	104.67	106.16	105.8	89.67	94.25	91.51	31.49	61.66	61.66	122.85	259.75	551.77	8225.86	648.9100000000002	12235.42	59.31999999999999	50.0	110.66	107.0	97.05	115.66	41.67	31.15	198.33	2039.99	340.11999999999995	456.34	385.66	423.67	755.6099999999999	181.0	110.99	117.0	103.94	3790.34	3021.33	2070.0	2092.0
EC:1.1.1.35	3-hydroxyacyl-CoA dehydrogenase	417.0	1430.28	1227.32	1954.66	933.0	2186.24	1378.58	681.34	148.66	716.8	396.34	816.66	613.34	454.66	1141.66	267.0	308.5200000000001	1227.58	1064.94	7836.02	1198.24	11660.42	395.32	625.0	1156.32	416.0	1657.72	838.66	265.34000000000003	549.48	950.66	403.66	479.62	487.84	436.66	338.0	707.28	529.0	631.32	688.0	626.6	801.34	558.6600000000002	620.0	983.0
EC:1.1.1.350	Ureidoglycolate dehydrogenase (NAD(+))	1.0	0.67	0.33	0.0	0.0	1.0	4.0	3.0	1.0	0.0	2.0	0.33	0.0	0.0	0.0	2.67	2.0	1.0	2.0	715.33	8.0	438.0	3.33	2.0	1.33	2.0	0.0	0.0	1.0	0.0	0.33	2.0	4.0	0.0	0.0	0.0	3.0	7.33	1.33	4.0	10.33	2.0	1.0	4.0	1.0
EC:1.1.1.36	Acetoacetyl-CoA reductase	11.67	16.33	68.67	57.33	112.33	128.67000000000002	160.32999999999996	27.33	22.0	21.0	11.33	38.67	30.67	12.33	17.0	39.33	7.33	119.67	115.33	122.67	102.67	24.0	11.33	14.0	9.67	48.0	49.33	13.0	12.33	9.67	33.0	1980.33	62.0	109.0	126.0	179.67	471.33	15.33	22.0	16.0	10.67	3608.0	2931.67	1908.0	1887.0
EC:1.1.1.363	Glucose-6-phosphate dehydrogenase (NAD(P)(+))	3721.96	4659.240000000002	5476.66	5350.62	4504.28	3779.88	3637.63	3204.87	5634.88	6819.52	3274.41	5527.78	5485.26	5105.04	4998.28	4234.12	4905.98	10927.179999999997	4731.59	36274.2	9190.4	36952.86	3727.83	4477.79	5459.74	3678.95	6814.81	6672.95	2856.4700000000007	6361.42	6824.87	4485.37	5319.280000000002	4898.87	5134.32	5120.28	5235.47	9648.58	6465.95	4013.05	6569.91	3436.51	5988.66	8483.99	4406.49
EC:1.1.1.367	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase	36.13	85.5	68.75	299.37	19.37	186.63	62.5	110.87	78.38	96.37	57.0	64.87	57.5	24.63	65.62	46.62000000000001	30.5	231.63	69.87	2407.49	51.25	3479.62	45.5	107.87	81.5	50.87	245.0	55.75	46.13	23.130000000000006	66.37	89.87	208.13	222.62	125.5	196.12	253.5	110.25	138.12	96.63	149.0	211.0	58.25	135.75	143.63
EC:1.1.1.369	D-chiro-inositol 1-dehydrogenase	447.17	1166.5700000000004	904.95	2010.5	470.24	1103.79	742.38	1167.33	498.33	757.99	604.71	693.3	506.5	389.22	502.28	546.45	1137.35	1131.21	897.3000000000002	26777.6	936.9	18021.87	641.1700000000002	711.5000000000001	757.7500000000001	815.62	745.86	1384.7900000000004	274.01	349.16	668.1699999999997	863.52	1539.97	1660.4299999999996	1737.83	1609.2600000000002	2788.85	539.3299999999998	512.24	810.6600000000002	737.8	796.3299999999998	661.2900000000002	777.62	1127.89
EC:1.1.1.37	Malate dehydrogenase	9994.25	8492.720000000001	5988.75	12949.91	2674.74	8604.369999999999	4211.38	7093.58	12484.43	10280.55	9411.58	13188.07	5832.18	2823.09	6060.23	10671.74	10881.59	11238.73	6308.71	67035.24	5470.3	67157.7	6306.33	6837.58	7889.66	7264.9	15315.36	14853.67	4375.43	3932.83	11056.33	5317.74	10829.91	13155.24	9437.31	10878.57	15358.47	9542.59	13554.07	6870.6100000000015	8369.14	6234.52	8607.24	9128.33	8225.51
EC:1.1.1.370	Scyllo-inositol 2-dehydrogenase (NAD(+))	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	645.0	4.0	353.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0
EC:1.1.1.371	Scyllo-inositol 2-dehydrogenase (NADP(+))	0.0	0.67	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	2.67	0.0	0.0	0.0	4.33	0.0	11.0	0.33	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.0	0.33	0.0	0.0	0.0	0.0
EC:1.1.1.373	Sulfolactaldehyde 3-reductase	0.0	0.14	0.0	0.0	0.0	0.29	1.29	0.0	1.0	2.57	0.0	0.0	0.0	0.0	0.5	0.0	6.43	17.71	1.14	196.43	16.79	34.71	0.0	0.0	1.0	0.0	7.86	5.0	2.0	0.57	0.0	0.0	0.14	0.0	0.0	0.0	0.14	0.0	0.0	0.5	0.14	0.5	0.0	0.0	0.0
EC:1.1.1.376	L-arabinose 1-dehydrogenase (NAD(P)(+))	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.38	Malate dehydrogenase (oxaloacetate-decarboxylating)	31192.230000000003	37259.76000000002	45620.45000000001	34913.290000000015	48088.80000000001	39127.73	45847.04000000001	39870.05000000002	21789.74	31912.39000000001	34641.14	29451.060000000016	42489.59	47588.66	40485.960000000014	28218.450000000008	33642.400000000016	33529.110000000015	48822.95	12971.65	44132.76	11428.46	42509.720000000016	37810.33	38682.59	36731.55	24450.360000000004	33551.35000000001	42080.09	46687.40999999998	30771.980000000014	45817.78	36360.51000000002	34220.10000000001	43687.22	36445.63000000002	32855.76000000002	32675.84	28742.21000000001	43810.23000000002	37980.98	39870.65	34466.5	31787.22000000002	41707.790000000015
EC:1.1.1.380	L-gulonate 5-dehydrogenase	1352.67	1136.15	1641.16	1111.83	1555.99	1690.62	5902.13	248.0	597.6600000000002	1348.57	120.5	1768.18	1715.17	3159.17	1394.4899999999998	1045.66	689.93	2160.54	2360.13	5208.1	2463.61	6630.87	816.0000000000001	1071.5	3401.33	155.0	681.86	384.50000000000006	1528.68	1701.5800000000004	531.1699999999998	2988.35	988.64	629.48	1561.66	1383.5100000000002	587.9699999999998	769.0	433.32	1535.66	1089.13	1716.5	1801.5	572.5	2660.01
EC:1.1.1.381	3-hydroxy acid dehydrogenase	4.0	4.1400000000000015	27.66	41.33	25.5	33.62	19.79	14.67	8.83	8.9	2.67	10.33	6.67	6.33	11.83	3.0	11.76	111.54	156.97	3797.76	301.12	5810.71	4.66	3.0	5.66	6.0	17.86	11.33	5.67	5.24	3.33	2.33	30.81	48.67	32.83	29.0	29.64	2.0	1.66	9.5	6.8	8.17	6.33	7.0	2.0
EC:1.1.1.4	(R,R)-butanediol dehydrogenase	51.0	96.0	117.0	31.0	54.0	30.0	54.0	83.0	33.0	34.0	23.0	29.0	46.0	18.0	36.0	30.0	44.0	86.0	34.0	666.0	92.0	395.0	32.0	39.0	53.0	67.0	22.0	48.0	17.0	16.0	64.0	45.0	71.0	68.0	53.0	53.0	124.0	76.0	59.0	70.0	100.0	74.0	44.0	105.0	58.0
EC:1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	9026.79	5824.97	4966.5	9514.79	3172.62	6826.49	3763.63	5379.21	8499.800000000001	6814.9299999999985	8061.0	9101.78	4181.51	3232.54	5351.03	8800.449999999999	6627.01	7812.26	5362.59	37384.5	3825.88	37817.83	4311.58	4916.54	5492.24	5039.53	9577.36	9564.0	3721.3	2895.120000000001	7003.79	3036.87	7408.69	8788.54	6120.9	6333.62	9592.22	5753.42	8603.7	4752.89	4727.89	3948.68	5117.66	5705.0	5463.71
EC:1.1.1.41	Isocitrate dehydrogenase (NAD(+))	1479.08	1384.67	454.95	538.5	373.08	384.92	375.75	1433.41	1415.25	848.5	1483.21	1232.79	1047.25	591.2900000000002	569.87	928.87	784.5	362.25	306.67	3867.67	506.78	1224.75	620.75	931.83	1194.66	1217.29	694.5899999999998	766.29	555.09	415.0	733.0799999999998	4561.58	1227.92	1320.87	883.42	603.5799999999998	1040.46	1473.66	1686.67	1389.08	1493.75	3588.0	3836.45	1744.7799999999993	2297.88
EC:1.1.1.42	Isocitrate dehydrogenase (NADP(+))	34829.520000000004	34777.81000000001	44245.55	37072.92000000001	47403.51000000001	40292.05	43833.13000000001	39975.94000000002	22198.540000000005	31156.010000000013	37286.55	27458.17000000001	40447.09	46349.78000000001	40880.17000000001	29770.090000000015	31259.340000000004	31286.230000000003	48072.15000000001	37773.44	39617.67999999999	39090.88000000001	41930.720000000016	36473.62	35929.429999999986	35053.25000000001	25314.840000000004	32176.990000000005	40846.460000000014	45181.31999999999	29819.78000000001	37056.73	33713.89000000001	32220.660000000014	40108.55000000002	33050.830000000016	30399.67000000001	29930.18	26956.33000000001	40107.29	34467.13	34652.41	28405.27	29291.810000000016	38301.88000000001
EC:1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	3765.96	5780.35	6276.66	6983.62	4835.28	5233.0999999999985	4198.63	3462.87	5661.88	7043.52	3305.41	6081.78	5789.26	5243.04	5640.28	4273.12	5082.87	11560.85	4871.92	38109.31	9342.51	37412.97	3770.83	4524.79	5665.74	3693.95	8462.92	7248.73	2927.4700000000007	6456.31	6930.87	4575.37	5530.280000000002	5126.87	5492.32	5333.28	5635.47	9758.58	6613.95	4139.05	6665.02	3819.51	6252.66	9012.99	4703.6
EC:1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	981.5	775.11	1223.33	761.5	1349.5	1129.72	3948.17	189.0	483.0	971.17	119.83	1202.16	1224.5	2329.0	1002.5	734.1700000000002	482.89	1628.0	1474.16	769.44	1762.11	465.61	580.3299999999998	886.5	2347.83	122.0	474.78	263.28	1036.5	1745.39	385.5	2032.5	695.5	460.5	1095.0	1105.5	434.5	580.8299999999998	325.33	1080.0	805.44	1201.0	1228.17	419.33	1778.61
EC:1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	3721.96	4659.240000000002	5476.66	5350.62	4504.28	3779.88	3637.63	3204.87	5634.88	6819.52	3274.41	5527.78	5485.26	5105.04	4998.28	4234.12	4905.98	10927.179999999997	4731.59	36274.2	9190.4	36952.86	3727.83	4477.79	5459.74	3678.95	6814.81	6672.95	2856.4700000000007	6361.42	6824.87	4485.37	5319.280000000002	4898.87	5134.32	5120.28	5235.47	9648.58	6465.95	4013.05	6569.91	3436.51	5988.66	8483.99	4406.49
EC:1.1.1.53	3-alpha(or 20-beta)-hydroxysteroid dehydrogenase	0.0	1.0	6.0	18.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	17.0	6.0	16.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0
EC:1.1.1.56	Ribitol 2-dehydrogenase	0.0	0.14	0.0	0.0	0.0	0.29	0.29	0.0	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	1.43	4.71	0.14	22.43	4.29	0.71	0.0	0.0	0.0	0.0	0.86	1.0	0.0	0.57	0.0	0.0	0.14	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0
EC:1.1.1.57	Fructuronate reductase	15528.0	18254.43	29930.660000000003	19246.83	29839.99	22314.15	29378.13	24503.83	9006.16	18129.57	24130.5	16536.85	23768.67	23856.0	20771.490000000005	12333.66	17820.989999999998	14965.61	35451.960000000014	5812.85	21647.340000000007	7426.48	24649.830000000005	20781.5	19726.160000000003	20882.17	6345.6399999999985	15852.95	24814.849999999995	27728.63999999999	15043.67	24669.68	15419.28	19014.48	13675.33	16292.15	17310.440000000002	11267.62	13996.82	22040.660000000003	13976.41	16435.5	13486.83	8981.33	14744.12
EC:1.1.1.58	Tagaturonate reductase	16733.460000000006	22444.57	31974.410000000003	24068.450000000004	30290.110000000004	26392.17000000001	29515.38	27712.2	12896.29	21944.69	26849.58	20475.14	26417.84	23852.55	23945.69	14021.95	21699.68	18658.840000000004	37309.25	31494.34	23368.86000000001	30644.24	27172.080000000005	23170.04	22046.08	24444.04	13710.53	21221.84	25881.48	29468.959999999992	18495.21	25667.550000000007	17579.86	22172.18	15186.74	19164.460000000006	20767.550000000007	13286.5	18850.19	23063.88	16403.05	18123.84	16362.41	12245.66	16449.31
EC:1.1.1.6	Glycerol dehydrogenase	10689.31	14359.59	16151.37	10934.13	17701.22	13913.59	16798.29	9154.23	5687.99	10600.89	5123.9	10647.38	19969.669999999995	16548.489999999998	16203.96	12474.21	11573.57	11858.11	17699.700000000004	6623.84	15115.48	7592.79	10015.63	10651.5	13825.76	13142.21	12283.45	9274.43	14292.0	15405.5	7483.9	23684.19	12116.7	15204.78	19752.230000000003	18338.320000000007	11145.87	10966.38	9122.29	18062.4	13357.24	20115.65	19149.41999999999	10621.05	17191.870000000006
EC:1.1.1.60	2-hydroxy-3-oxopropionate reductase	6274.31	10035.64	9021.05	5431.799999999998	9373.14	8142.53	9414.46	6852.82	3293.49	6549.3899999999985	3328.81	7223.8899999999985	14544.5	9709.32	11969.97	8220.8	5113.43	8901.19	10357.79	9668.9	10558.13	8161.6799999999985	4876.31	5699.0	8754.85	9333.8	4336.34	4076.99	6552.5	10337.77	3580.49	9714.53	4488.949999999999	8247.789999999999	5179.81	9476.65	3950.95	5164.31	3988.13	9197.15	5834.13	8079.15	7539.18	6072.98	9517.0
EC:1.1.1.61	4-hydroxybutyrate dehydrogenase	27.67	66.48	54.5	47.17	27.32	69.94999999999999	56.8	29.33	47.0	47.57	16.83	40.51	41.17	54.17	69.16	86.66	68.27000000000001	115.21	64.47	3893.77	116.95	1051.54	42.67	37.17	54.33	20.33	104.86	120.84	21.01	26.910000000000004	18.17	46.69000000000001	17.3	25.809999999999995	22.66	30.510000000000005	31.3	25.66	19.99	39.66	45.47	36.83	29.5	38.5	52.34
EC:1.1.1.67	Mannitol 2-dehydrogenase	99.0	112.0	177.0	969.0	62.5	593.5	152.5	367.0	99.5	143.5	208.0	157.5	30.5	67.0	79.5	54.5	111.5	510.5	380.5	15715.0	209.5	11441.0	115.5	120.0	86.5	166.5	264.0	175.5	74.5	52.5	238.5	108.5	392.5	221.0	156.0	89.5	299.0	124.5	117.0	176.5	132.0	89.0	108.5	101.0	123.0
EC:1.1.1.69	Gluconate 5-dehydrogenase	26185.63	33896.29	45979.66	34659.11	45164.93000000002	37827.95	46954.26	34515.340000000004	18963.120000000006	32237.13	31995.9	28776.089999999997	36202.68	40574.39	35253.020000000004	21216.11	29301.76	31998.54	47329.27	29320.22	38808.01	26252.19	36649.91	32554.04	35654.079999999994	29614.05	20596.5	28817.189999999995	35113.33	42732.57	24765.38	38194.57	29985.689999999995	32123.81	34251.740000000005	33083.45	33325.2	26707.94	25660.68	32746.04	26348.41	30125.0	27509.410000000003	19148.99	27698.16
EC:1.1.1.76	(S,S)-butanediol dehydrogenase	389.5	158.03	620.3299999999998	634.0	251.5	567.73	136.79	148.0	24.0	286.07	100.5	373.33	448.0	39.0	511.5	205.17	280.21	2883.05	1399.3000000000004	1880.98	2732.51	2129.43	58.83	132.0	90.83	255.5	387.08	1368.56	296.0	45.85	740.83	183.0	651.14	496.5	844.5	265.0	530.14	863.8299999999998	446.83	316.0	695.6899999999998	179.5	557.0	756.5	204.72
EC:1.1.1.77	Lactaldehyde reductase	17763.97	19930.33	29745.300000000014	21913.210000000014	28830.900000000016	22605.91	24696.08000000001	26382.560000000005	10929.24	18743.57	24812.64	17589.559999999998	24684.509999999995	22517.820000000003	21818.890000000007	13583.72	21437.08	18943.740000000005	36684.74000000001	30546.88000000001	25524.509999999995	30338.06	26498.970000000005	21848.42	18755.1	23185.39000000001	13637.56	20950.830000000005	26628.249999999996	27992.35999999998	15501.99	23427.43	16159.99	22067.050000000007	21353.22000000001	21747.390000000014	20771.640000000007	12553.48	15024.47	22708.33	16594.409999999996	16684.41	12919.75	11045.06	14201.5
EC:1.1.1.79	Glyoxylate reductase (NADP(+))	6.0	6.1400000000000015	27.66	58.33	25.5	75.62	65.78999999999999	26.67	19.83	8.9	5.67	3.33	4.67	6.33	12.83	28.0	12.76	189.54	229.97	3858.76	360.12	5808.71	6.66	6.0	9.66	17.0	56.86	12.33	7.67	6.24	16.33	2.33	38.81	57.67	29.83	28.0	39.64	11.0	17.66	12.5	4.8	12.17	3.33	8.0	12.0
EC:1.1.1.81	Hydroxypyruvate reductase	6940.67	922.97	1247.83	1305.9899999999998	2250.99	1504.13	1625.4499999999996	1688.49	451.33	1080.4	4368.16	972.34	1268.0100000000002	1842.65	2515.83	900.66	623.42	880.3800000000001	2018.3	4685.77	1044.62	6512.71	1161.82	1260.83	1026.1600000000003	1576.67	576.36	791.0	1831.67	998.58	672.1600000000002	4210.82	428.48	621.67	539.5	681.17	1282.63	548.82	815.3299999999998	1137.33	333.14	7532.67	6188.5	4008.66	4126.0
EC:1.1.1.83	D-malate dehydrogenase (decarboxylating)	34.0	12.33	112.33	19.33	247.0	33.47	27.0	20.67	73.33	56.33	15.67	15.0	78.67	176.32999999999996	57.33	17.33	24.33	331.9	182.33	3545.14	504.62	5746.0	35.33	126.0	72.33	8.0	25.0	8.33	12.67	461.67	3.0	8.33	33.81	19.67	15.33	133.14	16.14	16.96	21.33	14.0	10.33	7.67	2.33	14.0	6.0
EC:1.1.1.85	3-isopropylmalate dehydrogenase	38824.35000000001	40057.720000000016	48742.09	41410.59000000001	50146.42000000001	43832.38	47043.8	44242.35000000001	27885.13000000001	36642.92000000001	42051.34	32911.960000000014	44356.84	49038.90000000001	44392.54000000001	33650.95000000001	36904.01000000002	35480.150000000016	51431.32	42678.2	43337.37999999998	41356.22	45756.89	40422.62	40534.67	40445.040000000015	31026.76	38284.2	44433.88	48019.89999999997	35488.11000000001	47113.48	39451.720000000016	38789.110000000015	46272.63000000001	40541.330000000016	38669.38000000001	36048.51	34807.42000000001	46640.37	40340.55	42146.66	37235.55	34891.760000000024	44409.67000000001
