function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
K00067	rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	38768.87	48802.14000000002	59428.53000000001	47769.60000000002	59590.43000000003	52234.11	56975.47000000001	48041.87000000001	32876.92	43975.610000000015	39448.11	42442.77000000002	58867.51	59594.47000000002	54404.43000000002	43520.67000000001	41214.69	47783.52000000001	62038.10000000001	91259.77000000002	53392.39999999998	80320.56000000003	48075.03	44296.08	47652.94	46100.17000000001	35454.240000000005	42258.58	51424.76	59437.31999999996	38659.14	59146.3	40755.430000000015	48971.40000000001	51350.03000000001	49087.21000000002	44123.66	43501.77	37140.92	55468.82000000001	44842.88999999999	46455.14	43437.77	34271.870000000024	49443.17000000001
K00068	srlD; sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	2.0	5.4700000000000015	9.33	2.33	0.0	20.62	7.29	16.67	9.33	15.9	0.67	4.0	6.67	6.33	9.83	4.33	9.76	84.03999999999998	143.47	7435.43	275.12	6804.71	7.33	4.0	6.33	7.0	17.86	11.33	5.67	3.24	8.0	20.33	10.81	8.67	3.33	1.0	15.14	9.67	10.33	11.5	32.47	22.17	6.33	19.0	7.0
K00073	allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]	1.0	0.67	0.33	0.0	0.0	1.0	4.0	3.0	1.0	0.0	2.0	0.33	0.0	0.0	0.0	2.67	2.0	1.0	2.0	715.33	8.0	438.0	3.33	2.0	1.33	2.0	0.0	0.0	1.0	0.0	0.33	2.0	4.0	0.0	0.0	0.0	3.0	7.33	1.33	4.0	10.33	2.0	1.0	4.0	1.0
K00074	paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	29147.89000000001	32906.790000000015	44317.18000000001	36998.140000000014	48204.48000000001	38411.0	45218.54	37799.320000000014	21082.42	31061.050000000007	35405.020000000004	24966.16000000001	32428.58	46759.86000000001	35968.10000000001	21719.670000000006	27992.35	30658.6	42280.05	7792.54	40132.889999999985	4323.11	41544.06	37050.67	37790.429999999986	28760.92000000001	20098.920000000006	31105.03000000001	37719.4	44933.08999999998	30930.15000000001	32943.1	33266.25000000001	26336.26000000001	37624.31000000001	28929.700000000015	29470.89000000001	30221.85	25595.81	36141.49	32269.89	27058.15	21585.13	21799.27000000002	33341.53000000001
K00075	murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	40239.27	43196.41000000002	49993.92000000001	43987.42000000001	50530.25000000002	45250.02	47631.63000000001	45608.43000000001	29002.71000000001	38445.84	42655.84	38362.13000000001	46353.09	49756.32000000001	45452.29000000001	34075.37000000002	40154.15	40188.570000000014	52828.82	45882.98	46630.81999999999	42434.250000000015	46589.47	42442.789999999986	43352.59	41953.210000000014	33947.12	42900.15	45271.13	48723.86999999997	38872.69	48426.23	43852.640000000014	42744.69000000002	49866.55000000001	42224.16000000002	42301.13000000001	43095.34	37214.0	48386.95	45054.24	43764.49	40501.88	42443.59000000002	46819.95000000001
K00076	hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	4209.75	5974.83	5670.83	6070.83	8048.75	6970.58	6943.75	5645.17	5402.58	5095.83	3251.42	4443.25	9166.92	12979.83	8554.33	5395.58	4110.33	7330.58	4699.58	4027.5	8770.83	6414.5	6250.08	5494.0	5420.83	5009.0	3965.25	5019.58	6070.42	9236.42	5536.25	8958.58	2726.67	4028.17	6669.33	3922.5	2834.25	7141.17	4035.58	10396.0	8108.08	7121.17	7971.08	2785.5	12815.25
K00077	panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]	34718.3	37333.890000000014	42674.77	34457.770000000004	47273.53000000001	40317.2	45151.34	40906.44	22110.450000000004	30108.01	37443.539999999986	29509.52	47633.69	46969.19000000001	44309.64000000001	32775.81	31351.52	31989.48	53196.05	47052.59	40473.76	46504.28	40574.330000000016	34433.62	37470.99	39843.41	24051.29	31078.539999999994	40933.41	45760.2	27607.21	45267.48	25696.59	35684.12000000002	37004.55	38273.97	28879.65	24469.59	26891.180000000004	45019.3	32062.17	33511.929999999986	29164.86	18937.96	37816.95
K00078	DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	645.0	4.0	353.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0
K00082	ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]	10.0	54.0	46.0	56.0	13.0	16.0	8.0	9.0	3.0	7.0	12.0	10.0	15.0	2.0	27.0	13.0	53.0	79.0	119.0	3.0	261.0	17.0	9.0	9.0	7.0	12.0	10.0	45.0	9.0	13.0	20.0	134.0	638.0	831.0	960.0	983.0	1769.0	35.0	28.0	17.0	17.0	187.0	126.0	197.0	358.0
K00086	dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]	113.0	20.06	11.45	77.0	39.25	149.29	9.54	13.0	1.5	25.82	18.380000000000006	60.45	13.0	1.38	34.120000000000005	61.79	52.68	224.71	294.14	147.76	176.41	32.71	7.33	12.0	8.58	67.12	19.86	181.12	99.0	9.82	193.33	32.0	95.14	68.12	85.0	16.25	54.52	140.33	68.58	67.0	125.47	35.0	108.12	117.12	50.38
K00087	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	9329.0	20638.84	14658.5	10382.84	15708.99	15717.0	20899.84	12748.34	4375.0	9202.0	7665.5	13628.67	24545.66	17772.0	22008.660000000003	12164.5	8984.67	12280.16	19894.160000000003	3151.84	13330.83	1754.16	9627.17	9311.5	18067.0	17790.329999999998	7349.34	7140.5	10590.67	16003.84	6398.67	15920.68	6631.16	15490.82	7697.67	19281.34	7258.0	8653.33	7877.66	15227.66	9865.0	13168.83	8739.34	8822.83	16508.17
K00088	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]	41028.60000000001	44086.58000000001	52691.59000000001	44960.34000000001	53677.42000000001	45843.85	48096.55	45361.35000000001	31278.880000000016	40278.42000000001	42794.59	38426.960000000014	48196.59	52517.90000000001	47432.79000000001	38077.95000000001	40396.9	43987.32000000001	53564.15	51233.31000000001	50419.48999999999	49392.58000000001	47145.64	43461.62	44194.92	41928.540000000015	34251.37	43303.23	45807.13	52488.78999999997	39377.11	48987.23	45117.97000000002	43511.110000000015	50882.88000000001	43055.580000000016	42902.38000000001	42774.01000000002	37917.92	48948.87	44420.91	43688.66	40499.55	41795.26000000002	46969.78000000001
K00090	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]	2.0	4.1400000000000015	4.66	2.33	1.0	58.62	56.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	4.0	9.76	147.04	204.47	3827.76	345.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	6.67	4.24	1.33	2.33	6.81	8.67	0.33	0.0	1.14	1.0	1.66	6.5	0.8	7.17	0.33	1.0	1.0
K00091	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]	33.0	8.0	40.33	54.0	47.83	23.0	32.5	13.33	17.5	15.0	14.33	26.0	19.0	18.33	19.0	20.0	35.33	55.17	52.17	723.67	41.33	375.0	29.67	19.33	26.33	24.5	30.67	20.0	35.67	12.83	48.83	76.0	79.17	120.5	76.0	145.82999999999996	87.5	124.83	147.67	110.83	82.83	112.0	57.0	20.33	17.0
K00094	E1.1.1.251, gatD; galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]	1.0	2.33	3.33	2.33	0.0	12.33	5.0	14.67	7.33	2.33	0.67	0.0	4.67	5.33	7.33	0.33	0.33	52.33	127.33	3481.0	233.33	5742.0	3.33	2.0	2.33	6.0	3.0	2.33	2.67	1.67	1.0	2.33	6.67	6.67	0.33	0.0	0.0	0.67	1.33	4.0	0.33	6.67	0.33	0.0	1.0
K00096	araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	1492.5	1568.0	3005.83	2464.5	1242.33	1161.14	1291.0	503.33	798.5	1454.5	295.8300000000001	1668.0	482.0	1366.83	681.0	1025.0	1404.83	1610.24	909.17	768.81	1207.12	485.5	753.6700000000002	1080.83	855.33	635.5	917.67	1832.5	2793.17	1189.83	617.3299999999998	764.5	2195.81	2417.0	2240.5	1905.97	2766.14	697.12	661.1700000000002	726.8299999999998	584.3299999999998	1185.5	679.5	917.83	1104.5
K00097	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	17784.460000000006	22916.48	19069.33	17955.29	16876.61	22417.130000000005	23483.64	17288.04	11529.8	14660.1	13451.49	21331.79	27824.34	18002.379999999994	25412.69000000001	20932.61	14588.68	17139.329999999998	24549.910000000003	37070.81	14293.660000000002	37549.16	12118.25	11631.54	19688.070000000003	21926.200000000004	16624.86	15686.67	15828.64	15505.29	12820.46	23130.39	16595.989999999998	25373.18000000001	17734.059999999998	26163.939999999995	18737.36	15141.21	15576.69	23628.550000000007	15271.88	19163.51	17996.0	16173.0	21743.05
K00098	idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
K00099	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	39501.85000000001	42505.890000000014	49351.34000000001	43424.09000000001	50345.17000000001	44865.88	47443.13	44966.60000000001	29977.96000000001	37910.42000000001	42497.68	37561.88000000001	45565.01	49596.65000000001	44830.29000000001	36493.62000000002	39734.26	37668.4	51910.91	44647.2	44096.37999999999	41966.05000000002	46434.39	42133.62	42833.09	41451.37000000002	33430.26000000002	41679.45	45038.05	48613.06999999998	36938.360000000015	47687.48	42757.140000000014	42193.03000000001	48432.05000000001	41895.66	41666.210000000014	37526.09000000001	36793.42000000001	47745.12	41916.22	43017.66	38526.88	36692.26000000002	46001.84000000001
K00100	bdhAB; butanol dehydrogenase [EC:1.1.1.-]	24762.12	36792.84	34343.15	27617.29	33704.1	33510.630000000005	38594.599999999984	27270.69	21081.46	26703.29	18148.66	29020.730000000003	41665.34	34064.48	38294.09	32795.19	27406.7	30447.55	36590.6	39529.94	33420.98	41859.74000000001	25708.09	26396.870000000006	36924.91	32258.28	27918.73	25200.65	26278.66	32131.34	27527.550000000007	45365.07	36828.36	38659.56	42490.4	39744.44	30669.47	39631.95	29973.69	39607.88000000001	37161.13000000001	40390.51	38520.320000000014	39955.56	40876.3
K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	53.0	5.4700000000000015	47.33	43.83	48.5	80.12	68.28999999999999	26.67	18.33	7.9	26.67	9.0	28.67	6.83	12.83	23.33	52.76	208.04	236.47	3874.43	376.12	5797.71	15.33	5.0	46.33	16.0	84.86	18.33	13.67	7.24	2.0	8.33	28.31	28.67	22.83	64.0	30.64	34.67	13.33	20.5	8.469999999999999	8.17	0.33	30.0	8.0
K00102	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	807.0	681.0	943.0	862.0	1128.5	709.0	793.5	1140.0	236.5	823.0	1618.0	300.0	750.0	1545.0	1317.0	625.0	449.0	570.5	1418.5	97.0	380.0	19.0	922.0	1009.0	789.0	1157.0	358.0	488.0	957.0	669.0	201.0	25.0	85.0	111.0	92.5	109.0	85.5	220.0	379.0	349.0	101.0	39.0	28.0	36.0	60.0
K00103	GULO; L-gulonolactone oxidase [EC:1.1.3.8]	1.0	0.0	2.0	1.0	0.0	4.0	2.0	2.0	6.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	1.0	0.0	2.0	2.0	5.0	4.0	3.0	1.0	2.0	3.0	3.0	3.0	0.0	4.0	1.0	0.0	3.0	3.0	4.0	6.0	4.0	3.0	4.0	0.0	4.0
K00104	glcD; glycolate oxidase [EC:1.1.3.15]	10301.81	2853.28	3234.93	3373.7999999999993	4636.799999999998	3376.72	3917.5	3947.39	3639.5	3257.15	7171.09	3201.8499999999995	3500.5000000000005	5554.27	5130.51	5939.91	2082.2200000000007	1872.83	3666.89	4474.919999999999	2468.9100000000008	1583.8299999999995	3275.31	3952.16	3383.1800000000007	3600.09	3005.92	2522.31	5043.66	2712.510000000001	2553.32	5288.69	1228.7199999999998	1746.9899999999993	1425.56	1429.4099999999994	2617.3499999999995	2656.3	3898.89	3068.9	2324.61	8789.15	7006.06	5274.5999999999985	5546.4
K00105	E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21]	5.0	3.0	1.0	4.0	0.0	12.0	10.0	6.0	1.0	10.0	5.0	0.0	8.0	1.0	3.0	8.0	6.0	12.5	18.0	71.5	12.0	67.0	5.0	2.0	3.0	5.0	2.0	9.0	0.0	0.0	3.0	2.0	3.0	3.5	4.0	1.0	6.0	15.0	9.0	6.0	15.0	4.0	3.0	17.0	1.0
K00108	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]	7.0	6.81	38.33	57.0	28.0	76.28999999999998	77.28999999999998	14.0	12.0	15.57	7.0	3.33	1.0	2.0	8.5	21.67	11.43	155.70999999999995	129.14	408.76	148.79000000000005	73.71	0.33	5.0	6.33	11.0	50.86	10.0	6.0	4.57	2.33	0.0	30.14	48.0	47.0	47.0	41.14	3.33	4.33	2.5	2.47	1.5	2.0	3.0	5.0
K00109	L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	1.0	0.0	2.0	1.0	0.0	4.0	2.0	2.0	6.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	1.0	0.0	2.0	2.0	5.0	4.0	3.0	1.0	2.0	3.0	3.0	3.0	0.0	4.0	1.0	0.0	3.0	3.0	4.0	6.0	4.0	3.0	4.0	0.0	4.0
K00111	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	31374.980000000003	42457.10000000002	44924.87000000001	33984.55000000002	46625.71000000002	42243.140000000014	49483.67000000001	41027.900000000016	21086.08	34125.03	34875.73	35417.87000000002	51010.76	48386.98000000001	46972.04000000001	29247.28	34235.19	34013.990000000005	53580.18	17395.170000000006	42822.82999999999	23050.15	41317.3	35973.42	40642.83	42601.37000000002	27322.78000000001	33967.15	41444.75	46411.83999999998	30108.810000000016	47045.78	36822.67000000001	39105.28000000001	45957.38000000001	45364.57000000001	34559.26000000002	29921.88	31064.540000000005	46982.98	36861.93	40846.819999999985	35115.829999999994	35101.720000000016	45226.50000000001
K00112	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	891.67	793.1300000000001	1117.0	975.33	1279.66	800.95	904.29	1183.0	298.0	894.2300000000001	1630.0	376.33	848.0099999999999	1618.9899999999998	1435.83	752.6600000000002	516.76	671.71	1571.47	3887.1	649.46	5891.38	1055.99	1114.67	891.6600000000002	1226.33	476.19	706.0	1017.0	755.91	278.33	2025.33	164.14	246.67	268.66	326.67	578.8	275.66	446.66	441.5	132.14	3658.17	2975.33	1949.0	1941.33
K00113	glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3]	891.67	793.1300000000001	1117.0	991.33	1279.66	803.95	904.29	1193.0	308.0	894.2300000000001	1631.0	376.33	848.0099999999999	1618.9899999999998	1436.83	765.6600000000002	516.76	684.71	1573.47	3887.1	649.46	5891.38	1055.99	1114.67	891.6600000000002	1235.33	512.19	708.0	1017.0	755.91	278.33	2025.33	166.14	248.67	269.66	326.67	578.8	276.66	447.66	441.5	132.14	3659.17	2975.33	1949.0	1942.33
K00114	exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	0.0	0.0	23.0	34.0	23.5	2.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.5	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	39.0	28.5	26.0	29.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00116	mqo; malate dehydrogenase (quinone) [EC:1.1.5.4]	38.0	12.55	73.58	72.83	65.0	41.12	41.21	15.67	18.83	36.82	31.75	19.33	25.67	7.83	13.83	13.33	33.76	121.62	146.3	3785.43	320.12	5814.96	10.33	9.0	30.33	7.0	47.53	16.33	11.67	5.24	13.42	6.33	62.31	83.67	80.33	96.5	68.14	40.42	11.33	19.5	17.47	11.17	23.25	34.33	7.25
K00117	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]	4.0	4.61	74.33	104.33	72.5	20.91	9.08	15.67	15.83	9.47	2.67	6.0	6.67	6.33	11.83	2.33	12.19	91.25	132.11	3781.86	277.41	5798.42	3.33	2.0	5.33	7.0	19.72	11.33	7.67	3.81	5.0	3.33	76.95	129.67	87.83	79.0	91.78	5.67	2.33	8.5	1.61	10.17	4.33	2.0	4.0
K00121	frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	18.5	10.89	33.45	78.0	52.75	76.93	68.71000000000001	23.0	24.5	15.49	10.71	7.78	6.0	4.88	18.62	31.79	22.18	183.11	106.97	478.9	137.2	180.71	7.33	13.0	21.58	19.12	60.03	15.12	9.0	8.82	26.0	10.0	58.28	98.62	52.0	57.89	73.66	41.12	37.08	24.5	33.47	20.0	13.79	30.45	22.38
K00122	FDH; formate dehydrogenase [EC:1.17.1.9]	3.0	2.0	3.0	9.0	4.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	10.0	8.0	3.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
K00123	fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]	17626.18	10965.28	7822.24	6011.48	9956.32	8236.79	7078.02	10153.16	2184.33	5713.59	13539.74	7490.83	14164.35	9953.48	15307.66	7343.66	5409.629999999999	4917.81	13249.01	18551.98	4735.29	16084.97	6524.129999999999	6671.0	7910.32	13012.17	4041.45	4995.66	7972.49	6916.200000000002	4043.23	12562.98	2533.37	7563.17	2978.49	8494.85	4944.69	6927.73	5694.81	8537.5	6392.02	20029.34	14732.09	13039.67	12560.58
K00124	fdoH, fdsB; formate dehydrogenase iron-sulfur subunit	7729.34	1704.5500000000004	2183.75	2176.49	3270.16	2166.46	2413.7	2764.33	740.33	2053.65	5859.08	1351.17	2068.01	3416.99	3943.83	1517.16	1114.9199999999996	1333.13	3622.13	5313.1	1232.96	7130.96	2220.82	2385.5	2050.0	2698.5	895.52	1458.33	2723.83	1717.58	1163.08	4274.49	560.81	754.17	656.83	678.3399999999998	1439.3	1424.91	1277.66	1538.0	1020.64	7913.67	6338.92	4436.0	4389.25
K00126	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]	2.0	1.0	1.0	0.0	3.0	44.0	51.0	1.0	6.0	2.0	2.0	4.0	2.0	1.0	2.0	3.0	1.0	68.0	78.0	81.0	77.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	1.0	4.0	1.0	1.0	6.0	2.0	1.0	4.0	5.0	1.0	4.0	1.0	3.0	4.0	1.0	3.0
K00127	fdoI, fdsG; formate dehydrogenase subunit gamma	5990.0	158.39	98.41	320.83	841.5	605.62	594.54	484.17	240.33	207.65	2552.42	658.3299999999998	366.67	256.83000000000004	1108.83	192.00000000000003	168.76000000000005	306.29	694.97	5047.26	473.62	6969.46	120.16	134.0	172.16	216.0	192.86	208.83	659.67	184.24	489.58	208.33	347.31	441.67	298.83	154.0	434.14	536.75	357.66	575.5	441.8	477.67	341.58	367.5	466.75
K00128	ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	19709.33	23152.58	28678.79	24579.17	31063.83	25156.83	26411.17	29012.33	17839.42	23828.58	29462.63	21823.87	24414.42	31201.040000000005	23257.12	16521.7	25874.59	22275.33	31093.42	7649.42	29773.37	3935.17	32011.83	26701.17	24258.160000000003	25040.12	19177.92	26021.959999999995	27736.42	32478.92	23205.25	27504.75	26030.08	20891.37	30117.5	23394.0	22317.040000000005	19147.410000000003	22848.25	27602.0	25320.09	23508.75	22379.28	22870.450000000004	27292.96
K00130	betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]	79.0	6.81	63.33	77.0	78.0	74.28999999999998	75.28999999999998	23.0	21.0	20.57	28.0	15.33	36.0	7.0	8.5	30.67	61.43	123.21	103.14	234.26	114.79	53.71	19.33	13.0	65.33	20.0	73.86	13.0	19.0	12.57	9.33	39.0	40.14	96.5	80.0	152.0	90.14	43.33	20.33	53.5	32.47	45.5	15.0	32.0	13.0
K00131	gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	202.50000000000003	265.26000000000005	210.45	166.16	174.24999999999997	383.67	221.25	729.8200000000003	86.33	111.42	344.71	174.79999999999995	198.34	103.55	178.62	257.95	137.42	129.67000000000002	148.0	3769.33	148.11	1115.5	105.33	93.0	129.58	712.9599999999998	148.32999999999996	151.96	121.51	190.42	467.5	4072.67	1065.67	1084.61	683.3299999999998	692.92	679.04	1230.33	1274.08	604.5000000000001	784.8299999999998	3098.5	3609.78	1424.12	1769.72
K00132	E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	2148.67	6790.68	3839.83	1938.5	3828.99	4409.0	4217.84	4258.33	672.33	1940.67	1657.8300000000004	4253.18	9605.5	3877.84	7648.66	4089.33	2485.17	2672.5	7016.66	195.67	2818.49	171.16000000000003	1769.67	1474.5	3739.0	6919.0	1721.0	1451.17	2854.01	4121.34	1236.17	4461.02	1550.83	6195.81	1821.33	7378.51	1756.83	2837.33	2419.99	5049.16	2704.66	4097.33	2149.17	3477.5	4260.01
K00133	asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	39734.85000000001	42632.330000000016	49926.34000000001	43882.09000000001	50510.17000000001	45163.1	47559.3	45099.60000000001	29995.630000000016	38163.42000000001	42586.34	37841.210000000014	46018.34	49642.65000000001	45281.29000000001	36603.95000000001	39928.15	40110.070000000014	52741.9	44901.81000000001	46498.48999999999	42353.830000000016	46491.39	42253.62	42920.42	41603.040000000015	33731.87000000002	42741.23	45178.38	48651.28999999997	37322.360000000015	47798.48	43203.470000000016	42512.860000000015	49098.38000000001	42112.830000000016	42054.88000000001	38161.76000000002	37132.42000000001	47950.12	42348.66	43102.66	38870.05	37230.26000000002	46121.28000000001
K00134	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	41454.52000000001	44368.71000000001	51589.46000000001	45350.75000000001	52423.50000000002	46646.39000000001	49157.09	46862.35000000001	30661.46000000001	39569.49000000001	45104.05	38929.080000000016	47700.67999999999	51887.94000000002	47266.99000000001	37975.73	41214.24000000001	41511.860000000015	55117.28	53823.91000000001	48210.9	49477.29000000001	48194.05	44172.62	44940.42000000001	43783.16000000002	34669.98000000002	44386.93	46950.38	49962.44999999997	40285.28000000001	50895.64	44861.53000000001	43650.900000000016	50808.96000000002	43102.000000000015	43875.73000000002	43700.76	39067.0	50004.87	45825.8	47783.33	43743.84	44009.71000000002	49392.41
K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	376.67	1207.2699999999998	1216.33	1889.16	783.8299999999998	1797.08	890.7500000000001	389.0	136.32999999999998	322.81	161.66	664.66	477.34	210.16000000000003	760.33	381.33	325.5200000000001	1033.58	662.5999999999998	5472.86	927.5800000000003	6042.42	169.99	130.0	408.33	142.5	1652.89	708.33	164.99999999999997	175.97999999999996	2214.17	2560.66	1161.9499999999996	1042.17	1457.33	934.67	1482.11	4708.83	1015.66	942.5	2078.11	4333.67	4584.84	6849.66	2845.0
K00137	prr; aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	2.0	3.47	4.33	2.33	0.0	21.62	15.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	99.04	150.47	3774.43	281.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	4.24	1.0	2.33	6.81	8.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
K00138	aldB; aldehyde dehydrogenase [EC:1.2.1.-]	43.0	3.14	72.0	81.0	71.5	58.29	56.79	1.0	7.5	15.57	13.0	13.0	21.0	1.0	5.5	12.0	31.43	115.21	86.64	367.43	130.79000000000002	61.71	6.0	6.0	30.0	1.0	32.86	15.0	11.0	3.57	4.0	4.0	54.14	86.0	77.5	97.0	82.64	25.0	11.0	12.5	11.14	3.5	6.0	18.0	5.0
K00140	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	744.01	485.48	805.1700000000002	627.16	823.15	814.63	2291.29	221.99	249.83	535.24	118.49	710.52	755.8399999999998	1097.5	564.66	503.99	327.2600000000001	882.0500000000003	996.96	1187.44	916.12	538.87	444.33	446.5	1297.34	227.5	373.52	297.17	608.67	536.75	333.67	5107.68	550.4699999999998	606.3100000000002	937.33	1020.35	1310.13	407.49	288.9899999999999	809.6600000000002	498.63999999999993	7901.33	6566.51	4073.5	4805.01
